,location,category,title
0,전라북도,1,전주 한옥 마을
1,전라북도,1,경기전
2,전라북도,1,은파 호수 공원
3,전라북도,1,전주 전동성당
4,전라북도,1,오목대 이목대
5,전라북도,1,남부시장
6,전라북도,2,은파 호수 공원
7,전라북도,2,전주동물원
8,전라북도,2,선유도 해수욕장
9,전라북도,2,휘목아트타운
10,전라북도,2,격포항
11,전라북도,2,내장산 트래블 서비스
12,전라북도,3,전북예술회관
13,전라북도,3,한국소리문화의전당
14,전라북도,3,국립무형유산원
15,전라북도,3,익산 예술의 전당
16,전라북도,3,부안예술회관
17,전라북도,3,춘향문화예술회관
18,전라북도,5,남부시장
19,전라북도,5,청년몰
20,전라북도,5,전주공예품전시관
21,전라북도,5,NC웨이브 전주점
22,전라북도,5,솔화랑
23,전라북도,5,북부시장
