,location,category,title
0,충청남도,1,독립기념관
1,충청남도,1,외암민속마을
2,충청남도,1,현충사
3,충청남도,1,관촉사
4,충청남도,1,천리포수목원
5,충청남도,2,무창포 해수욕장
6,충청남도,2,대천 해수욕장
7,충청남도,2,꽃지해수욕장
8,충청남도,2,밧개 해수욕장
9,충청남도,2,춘장대해수욕장
10,충청남도,3,당진 문예의전당
11,충청남도,3,중앙극장
12,충청남도,3,보령 문화예술회관
13,충청남도,3,KT & G 상상마당 논산
14,충청남도,3,당진 월드아트 서커스
15,충청남도,4,예산 사과와인
16,충청남도,4,신평양조장
17,충청남도,4,보령우유창고
18,충청남도,4,태경딸기농원
19,충청남도,4,삼화양조장
20,충청남도,5,아라리오 갤러리
21,충청남도,5,신세계백화점 충청점
22,충청남도,5,부여서고
23,충청남도,5,미사랑
24,충청남도,5,롯데아울렛 - 부여점
