,location,category,title
0,경상북도,1,불국사
1,경상북도,1,죽도 시장
2,경상북도,1,안동하회마을
3,경상북도,1,안압지
4,경상북도,1,국립경주박물관
5,경상북도,2,영일대해수욕장
6,경상북도,2,영덕 블루로드
7,경상북도,2,금오산 저수지
8,경상북도,2,문장대
9,경상북도,2,칠포해수욕장
10,경상북도,3,천마아트센터
11,경상북도,3,포항문화예술회관
12,경상북도,3,경주 서라벌문화회관
13,경상북도,3,플라잉
14,경상북도,3,정동극장
15,경상북도,5,죽도 시장
16,경상북도,5,성동시장
17,경상북도,5,안동구시장
18,경상북도,5,안동중앙신시장
19,경상북도,5,진보시장
