,location,category,title
0,경기도,1,에버랜드
1,경기도,1,DMZ
2,경기도,1,수원화성
3,경기도,2,부락산
4,경기도,2,서울대공원
5,경기도,2,지산포레스트리조트
6,경기도,3,서부문예회관
7,경기도,3,평촌아트홀
8,경기도,3,안성 남사당공연장
9,경기도,4,산사원
10,경기도,4,H&T 컨설팅 - 당일 투어
11,경기도,4,Korina Tour
12,경기도,5,Yeoju Premium Outlets
13,경기도,5,롯데 프리미엄 아울렛 이천점
14,경기도,5,현대프리미엄아울렛 김포점
